Time,CTS
2024-02-15 06:00:00,12.71
2024-02-15 06:15:00,-33.05
2024-02-15 06:30:00,-84.43
2024-02-15 06:45:00,-114.64999999999999
2024-02-15 07:00:00,2.6700000000000017
2024-02-15 07:15:00,21.839999999999996
2024-02-15 07:30:00,-20.950000000000003
2024-02-15 07:45:00,11.93
2024-02-15 08:00:00,19.459999999999997
2024-02-15 08:15:00,15.48
2024-02-15 08:30:00,16.19
2024-02-15 08:45:00,13.850000000000001
2024-02-15 09:00:00,10.990000000000002
2024-02-15 09:15:00,14.299999999999999
2024-02-15 09:30:00,26.92
2024-02-15 09:45:00,26.619999999999997
2024-02-15 10:00:00,16.400000000000002
2024-02-15 10:15:00,14.34
2024-02-15 10:30:00,24.520000000000003
2024-02-15 10:45:00,25.869999999999997
2024-02-15 11:00:00,21.339999999999996
2024-02-15 11:15:00,23.639999999999997
2024-02-15 11:30:00,6.919999999999998
2024-02-15 11:45:00,11.669999999999998
2024-02-15 12:00:00,7.260000000000002
2024-02-15 12:15:00,5.039999999999999
2024-02-15 12:30:00,7.279999999999998
2024-02-15 12:45:00,19.650000000000002
2024-02-15 13:00:00,8.349999999999998
2024-02-15 13:15:00,20.55
2024-02-15 13:30:00,10.909999999999998
2024-02-15 13:45:00,11.249999999999998
2024-02-15 14:00:00,18.93
2024-02-15 14:15:00,25.14
2024-02-15 14:30:00,16.46
2024-02-15 14:45:00,39.989999999999995
2024-02-15 15:00:00,39.7
2024-02-15 15:15:00,39.75
2024-02-15 15:30:00,18.21
2024-02-15 15:45:00,18.32
2024-02-15 16:00:00,20.869999999999997
2024-02-15 16:15:00,20.770000000000003
2024-02-15 16:30:00,13.090000000000002
2024-02-15 16:45:00,16.93
2024-02-15 17:00:00,15.559999999999999
2024-02-15 17:15:00,15.690000000000001
2024-02-15 17:30:00,7.510000000000002
2024-02-15 17:45:00,-8.350000000000001
2024-02-15 18:00:00,10.049999999999997
2024-02-15 18:15:00,-4.450000000000003
2024-02-15 18:30:00,25.36
2024-02-15 18:45:00,-0.17999999999999972
2024-02-15 19:00:00,1.620000000000001
2024-02-15 19:15:00,1.4599999999999973
2024-02-15 19:30:00,23.92
2024-02-15 19:45:00,10.430000000000003
2024-02-15 20:00:00,10.350000000000001
2024-02-15 20:15:00,9.309999999999999
2024-02-15 20:30:00,6.440000000000001
2024-02-15 20:45:00,7.469999999999999
2024-02-15 21:00:00,2.8200000000000003
2024-02-15 21:15:00,6.27
2024-02-15 21:30:00,0.509999999999998
2024-02-15 21:45:00,-2.3900000000000006
2024-02-15 22:00:00,-1.25
2024-02-15 22:15:00,-3.960000000000001
2024-02-15 22:30:00,-1.879999999999999
2024-02-15 22:45:00,0.3299999999999983
2024-02-15 23:00:00,1.3000000000000007
2024-02-15 23:15:00,9.51
2024-02-15 23:30:00,16.480000000000004
2024-02-15 23:45:00,16.42
2024-02-16 00:00:00,10.189999999999998
2024-02-16 00:15:00,8.64
2024-02-16 00:30:00,8.84
2024-02-16 00:45:00,10.04
2024-02-16 01:00:00,10.08
2024-02-16 01:15:00,9.45
2024-02-16 01:30:00,8.099999999999998
2024-02-16 01:45:00,7.52
2024-02-16 02:00:00,8.91
2024-02-16 02:15:00,5.800000000000001
2024-02-16 02:30:00,4.07
2024-02-16 02:45:00,1.9699999999999989
2024-02-16 03:00:00,2.0599999999999987
2024-02-16 03:15:00,-7.439999999999998
2024-02-16 03:30:00,-6.32
2024-02-16 03:45:00,-7.050000000000004
2024-02-16 04:00:00,-6.900000000000002
2024-02-16 04:15:00,-70.30000000000001
2024-02-16 04:30:00,-28.65
2024-02-16 04:45:00,-8.319999999999997
2024-02-16 05:00:00,-11.54
2024-02-16 05:15:00,-67.66
2024-02-16 05:30:00,-10.36
2024-02-16 05:45:00,-6.280000000000001
2024-02-16 06:00:00,-2.0
2024-02-16 06:15:00,-2.769999999999996
2024-02-16 06:30:00,-3.75
2024-02-16 06:45:00,-665.76
2024-02-16 07:00:00,-72.47
2024-02-16 07:15:00,-40.99999999999999
2024-02-16 07:30:00,4.970000000000006
2024-02-16 07:45:00,2.8900000000000006
2024-02-16 08:00:00,8.41
2024-02-16 08:15:00,3.6700000000000017
2024-02-16 08:30:00,-1.0899999999999999
2024-02-16 08:45:00,14.439999999999998
2024-02-16 09:00:00,21.38
2024-02-16 09:15:00,16.020000000000003
2024-02-16 09:30:00,11.349999999999998
2024-02-16 09:45:00,16.97
2024-02-16 10:00:00,13.649999999999999
2024-02-16 10:15:00,14.29
2024-02-16 10:30:00,9.57
2024-02-16 10:45:00,9.669999999999998
2024-02-16 11:00:00,7.699999999999999
2024-02-16 11:15:00,7.280000000000001
2024-02-16 11:30:00,6.119999999999997
2024-02-16 11:45:00,10.759999999999998
2024-02-16 12:00:00,9.739999999999998
2024-02-16 12:15:00,7.82
2024-02-16 12:30:00,6.84
2024-02-16 12:45:00,6.93
2024-02-16 13:00:00,9.329999999999998
2024-02-16 13:15:00,8.329999999999998
2024-02-16 13:30:00,8.260000000000002
2024-02-16 13:45:00,8.92
2024-02-16 14:00:00,8.879999999999999
2024-02-16 14:15:00,8.75
2024-02-16 14:30:00,9.120000000000001
2024-02-16 14:45:00,18.32
2024-02-16 15:00:00,14.770000000000001
2024-02-16 15:15:00,18.53
2024-02-16 15:30:00,9.219999999999999
2024-02-16 15:45:00,9.02
2024-02-16 16:00:00,10.679999999999998
2024-02-16 16:15:00,7.080000000000002
2024-02-16 16:30:00,0.6799999999999997
2024-02-16 16:45:00,-11.319999999999997
2024-02-16 17:00:00,2.8299999999999983
2024-02-16 17:15:00,18.880000000000003
2024-02-16 17:30:00,15.949999999999996
2024-02-16 17:45:00,13.329999999999998
2024-02-16 18:00:00,3.5900000000000034
2024-02-16 18:15:00,-1.779999999999994
2024-02-16 18:30:00,8.299999999999997
2024-02-16 18:45:00,11.270000000000003
2024-02-16 19:00:00,7.5
2024-02-16 19:15:00,5.82
2024-02-16 19:30:00,18.49
2024-02-16 19:45:00,15.540000000000003
2024-02-16 20:00:00,15.45
2024-02-16 20:15:00,16.160000000000004
2024-02-16 20:30:00,12.759999999999998
2024-02-16 20:45:00,12.479999999999997
2024-02-16 21:00:00,8.169999999999998
2024-02-16 21:15:00,6.850000000000001
2024-02-16 21:30:00,6.060000000000002
2024-02-16 21:45:00,-1.2100000000000009
2024-02-16 22:00:00,6.389999999999997
2024-02-16 22:15:00,8.66
2024-02-16 22:30:00,-6.670000000000002
2024-02-16 22:45:00,-6.57
2024-02-16 23:00:00,-3.539999999999999
2024-02-16 23:15:00,-4.969999999999999
2024-02-16 23:30:00,6.949999999999999
2024-02-16 23:45:00,10.510000000000002
2024-02-17 00:00:00,11.75
2024-02-17 00:15:00,10.679999999999998
2024-02-17 00:30:00,6.449999999999999
2024-02-17 00:45:00,8.260000000000002
2024-02-17 01:00:00,8.950000000000001
2024-02-17 01:15:00,10.070000000000002
2024-02-17 01:30:00,10.61
2024-02-17 01:45:00,5.650000000000002
2024-02-17 02:00:00,6.740000000000002
2024-02-17 02:15:00,8.45
2024-02-17 02:30:00,7.92
2024-02-17 02:45:00,5.799999999999997
2024-02-17 03:00:00,5.169999999999998
2024-02-17 03:15:00,5.48
2024-02-17 03:30:00,8.639999999999999
2024-02-17 03:45:00,5.66
2024-02-17 04:00:00,-2.280000000000001
2024-02-17 04:15:00,0.00999999999999801
2024-02-17 04:30:00,-1.6799999999999997
2024-02-17 04:45:00,-1.3599999999999994
2024-02-17 05:00:00,-5.849999999999998
2024-02-17 05:15:00,-5.18
2024-02-17 05:30:00,0.030000000000001137
2024-02-17 05:45:00,-0.10000000000000142
2024-02-17 06:00:00,2.3200000000000003
2024-02-17 06:15:00,0.030000000000001137
2024-02-17 06:30:00,3.309999999999995
2024-02-17 06:45:00,3.0299999999999976
2024-02-17 07:00:00,0.5499999999999972
2024-02-17 07:15:00,-0.4399999999999977
2024-02-17 07:30:00,0.5599999999999987
2024-02-17 07:45:00,18.95
2024-02-17 08:00:00,15.149999999999999
2024-02-17 08:15:00,16.950000000000003
2024-02-17 08:30:00,132.32
2024-02-17 08:45:00,16.17
2024-02-17 09:00:00,14.909999999999997
2024-02-17 09:15:00,14.969999999999995
2024-02-17 09:30:00,8.690000000000001
2024-02-17 09:45:00,7.84
2024-02-17 10:00:00,4.309999999999999
2024-02-17 10:15:00,26.97
2024-02-17 10:30:00,2.8699999999999974
2024-02-17 10:45:00,4.270000000000003
2024-02-17 11:00:00,12.410000000000004
2024-02-17 11:15:00,13.84
2024-02-17 11:30:00,14.449999999999996
2024-02-17 11:45:00,17.159999999999997
2024-02-17 12:00:00,20.279999999999998
2024-02-17 12:15:00,21.950000000000003
2024-02-17 12:30:00,41.83
2024-02-17 12:45:00,21.549999999999997
2024-02-17 13:00:00,21.330000000000002
2024-02-17 13:15:00,23.88
2024-02-17 13:30:00,22.53
2024-02-17 13:45:00,25.46
2024-02-17 14:00:00,25.580000000000002
2024-02-17 14:15:00,26.36
2024-02-17 14:30:00,207.95000000000002
2024-02-17 14:45:00,27.240000000000002
2024-02-17 15:00:00,27.770000000000003
2024-02-17 15:15:00,27.390000000000004
2024-02-17 15:30:00,91.96
2024-02-17 15:45:00,5.020000000000003
2024-02-17 16:00:00,9.93
2024-02-17 16:15:00,4.469999999999999
2024-02-17 16:30:00,5.270000000000003
2024-02-17 16:45:00,4.470000000000002
2024-02-17 17:00:00,-25.46
2024-02-17 17:15:00,-10.0
2024-02-17 17:30:00,-0.6000000000000014
2024-02-17 17:45:00,-34.42999999999999
2024-02-17 18:00:00,-76.41
2024-02-17 18:15:00,-22.46
2024-02-17 18:30:00,7.259999999999998
2024-02-17 18:45:00,4.760000000000005
2024-02-17 19:00:00,7.530000000000001
2024-02-17 19:15:00,5.210000000000001
2024-02-17 19:30:00,81.32000000000001
2024-02-17 19:45:00,-2.3599999999999994
2024-02-17 20:00:00,-0.0899999999999963
2024-02-17 20:15:00,0.7100000000000009
2024-02-17 20:30:00,14.98
2024-02-17 20:45:00,17.77
2024-02-17 21:00:00,6.100000000000001
2024-02-17 21:15:00,4.009999999999998
2024-02-17 21:30:00,-3.1099999999999994
2024-02-17 21:45:00,-21.340000000000003
2024-02-17 22:00:00,-19.909999999999997
2024-02-17 22:15:00,-8.620000000000001
2024-02-17 22:30:00,-4.479999999999997
2024-02-17 22:45:00,-6.98
2024-02-17 23:00:00,-18.43
2024-02-17 23:15:00,-8.77
2024-02-17 23:30:00,6.129999999999999
2024-02-17 23:45:00,1.639999999999997
2024-02-18 00:00:00,-0.9600000000000009
2024-02-18 00:15:00,-4.170000000000002
2024-02-18 00:30:00,-2.4200000000000017
2024-02-18 00:45:00,-0.1999999999999993
2024-02-18 01:00:00,-4.27
2024-02-18 01:15:00,-2.530000000000001
2024-02-18 01:30:00,-2.150000000000002
2024-02-18 01:45:00,-2.1900000000000013
2024-02-18 02:00:00,-2.960000000000001
2024-02-18 02:15:00,0.9600000000000009
2024-02-18 02:30:00,-2.8999999999999986
2024-02-18 02:45:00,-1.7299999999999969
2024-02-18 03:00:00,-0.879999999999999
2024-02-18 03:15:00,-3.9200000000000017
2024-02-18 03:30:00,-0.8200000000000003
2024-02-18 03:45:00,-1.0799999999999983
2024-02-18 04:00:00,-2.09
2024-02-18 04:15:00,-1.8399999999999999
2024-02-18 04:30:00,4.34
2024-02-18 04:45:00,3.4800000000000004
2024-02-18 05:00:00,1.490000000000002
2024-02-18 05:15:00,0.5300000000000011
2024-02-18 05:30:00,5.23
2024-02-18 05:45:00,5.59
2024-02-18 06:00:00,5.720000000000002
2024-02-18 06:15:00,0.9800000000000004
2024-02-18 06:30:00,0.3999999999999986
2024-02-18 06:45:00,0.6700000000000017
2024-02-18 07:00:00,-23.43
2024-02-18 07:15:00,13.669999999999998
2024-02-18 07:30:00,13.0
2024-02-18 07:45:00,17.569999999999997
2024-02-18 08:00:00,8.0
2024-02-18 08:15:00,13.559999999999999
2024-02-18 08:30:00,20.410000000000004
2024-02-18 08:45:00,16.41
2024-02-18 09:00:00,19.57
2024-02-18 09:15:00,24.15
2024-02-18 09:30:00,23.980000000000004
2024-02-18 09:45:00,21.860000000000003
2024-02-18 10:00:00,22.17
2024-02-18 10:15:00,24.0
2024-02-18 10:30:00,20.72
2024-02-18 10:45:00,19.580000000000002
2024-02-18 11:00:00,22.18
2024-02-18 11:15:00,21.09
2024-02-18 11:30:00,21.410000000000004
2024-02-18 11:45:00,20.11
2024-02-18 12:00:00,9.6
2024-02-18 12:15:00,12.649999999999999
2024-02-18 12:30:00,11.6
2024-02-18 12:45:00,11.24
2024-02-18 13:00:00,11.739999999999998
2024-02-18 13:15:00,11.310000000000002
2024-02-18 13:30:00,11.81
2024-02-18 13:45:00,12.799999999999999
2024-02-18 14:00:00,10.54
2024-02-18 14:15:00,10.590000000000002
2024-02-18 14:30:00,7.309999999999999
2024-02-18 14:45:00,6.329999999999998
2024-02-18 15:00:00,6.299999999999997
2024-02-18 15:15:00,6.689999999999998
2024-02-18 15:30:00,1.3999999999999986
2024-02-18 15:45:00,1.6600000000000001
2024-02-18 16:00:00,-1.1499999999999986
2024-02-18 16:15:00,-1.3599999999999994
2024-02-18 16:30:00,-3.1499999999999986
2024-02-18 16:45:00,-0.5800000000000054
2024-02-18 17:00:00,3.3300000000000054
2024-02-18 17:15:00,5.769999999999996
2024-02-18 17:30:00,-19.18
2024-02-18 17:45:00,-7.700000000000003
2024-02-18 18:00:00,-27.290000000000003
2024-02-18 18:15:00,-30.809999999999995
2024-02-18 18:30:00,-13.05
2024-02-18 18:45:00,-50.28
2024-02-18 19:00:00,-38.17999999999999
2024-02-18 19:15:00,-8.179999999999996
2024-02-18 19:30:00,-2.330000000000002
2024-02-18 19:45:00,-6.789999999999999
2024-02-18 20:00:00,-4.77
2024-02-18 20:15:00,-4.460000000000001
2024-02-18 20:30:00,-0.5200000000000031
2024-02-18 20:45:00,-8.470000000000002
2024-02-18 21:00:00,-8.5
2024-02-18 21:15:00,-4.960000000000001
2024-02-18 21:30:00,0.6199999999999974
2024-02-18 21:45:00,-22.080000000000002
2024-02-18 22:00:00,-11.290000000000003
2024-02-18 22:15:00,-7.310000000000002
2024-02-18 22:30:00,10.399999999999999
2024-02-18 22:45:00,7.960000000000001
2024-02-18 23:00:00,-4.800000000000001
2024-02-18 23:15:00,-5.440000000000001
2024-02-18 23:30:00,19.32
2024-02-18 23:45:00,2.6400000000000006
2024-02-19 00:00:00,-1.0599999999999987
2024-02-19 00:15:00,-1.9100000000000001
2024-02-19 00:30:00,17.589999999999996
2024-02-19 00:45:00,1.7300000000000004
2024-02-19 01:00:00,1.6000000000000014
2024-02-19 01:15:00,-2.2600000000000016
2024-02-19 01:30:00,-2.490000000000002
2024-02-19 01:45:00,-5.41
2024-02-19 02:00:00,-5.59
2024-02-19 02:15:00,-6.109999999999999
2024-02-19 02:30:00,-5.830000000000002
2024-02-19 02:45:00,-6.549999999999997
2024-02-19 03:00:00,-9.670000000000002
2024-02-19 03:15:00,-9.48
2024-02-19 03:30:00,-10.049999999999997
2024-02-19 03:45:00,-13.260000000000002
2024-02-19 04:00:00,-26.619999999999997
2024-02-19 04:15:00,-81.9
2024-02-19 04:30:00,-20.2
2024-02-19 04:45:00,-1.8200000000000003
2024-02-19 05:00:00,7.379999999999999
2024-02-19 05:15:00,5.289999999999999
2024-02-19 05:30:00,-3.1199999999999974
2024-02-19 05:45:00,7.75
2024-02-19 06:00:00,-22.349999999999994
2024-02-19 06:15:00,7.75
2024-02-19 06:30:00,-883.01
2024-02-19 06:45:00,-916.28
2024-02-19 07:00:00,-32.849999999999994
2024-02-19 07:15:00,-16.22
2024-02-19 07:30:00,12.989999999999998
2024-02-19 07:45:00,7.66
2024-02-19 08:00:00,7.68
2024-02-19 08:15:00,8.469999999999999
2024-02-19 08:30:00,5.690000000000001
2024-02-19 08:45:00,7.129999999999999
2024-02-19 09:00:00,6.649999999999999
2024-02-19 09:15:00,4.990000000000002
2024-02-19 09:30:00,6.18
2024-02-19 09:45:00,5.219999999999999
2024-02-19 10:00:00,3.849999999999998
2024-02-19 10:15:00,4.34
2024-02-19 10:30:00,10.7
2024-02-19 10:45:00,9.579999999999998
2024-02-19 11:00:00,8.579999999999998
2024-02-19 11:15:00,8.21
2024-02-19 11:30:00,9.21
2024-02-19 11:45:00,9.409999999999997
2024-02-19 12:00:00,8.5
2024-02-19 12:15:00,9.330000000000002
2024-02-19 12:30:00,4.649999999999999
2024-02-19 12:45:00,6.039999999999999
2024-02-19 13:00:00,11.229999999999999
2024-02-19 13:15:00,8.57
2024-02-19 13:30:00,8.129999999999999
2024-02-19 13:45:00,8.800000000000002
2024-02-19 14:00:00,9.530000000000001
2024-02-19 14:15:00,10.76
2024-02-19 14:30:00,4.460000000000001
2024-02-19 14:45:00,9.549999999999999
2024-02-19 15:00:00,11.660000000000002
2024-02-19 15:15:00,19.84
2024-02-19 15:30:00,23.0
2024-02-19 15:45:00,6.359999999999999
2024-02-19 16:00:00,9.129999999999999
2024-02-19 16:15:00,24.480000000000004
2024-02-19 16:30:00,7.16
2024-02-19 16:45:00,-16.21
2024-02-19 17:00:00,6.140000000000001
2024-02-19 17:15:00,15.000000000000004
2024-02-19 17:30:00,42.279999999999994
2024-02-19 17:45:00,19.4
2024-02-19 18:00:00,0.46000000000000085
2024-02-19 18:15:00,6.029999999999994
2024-02-19 18:30:00,14.889999999999997
2024-02-19 18:45:00,8.11
2024-02-19 19:00:00,5.769999999999996
2024-02-19 19:15:00,10.8
2024-02-19 19:30:00,19.58
2024-02-19 19:45:00,13.600000000000001
2024-02-19 20:00:00,8.610000000000003
2024-02-19 20:15:00,7.369999999999997
2024-02-19 20:30:00,18.950000000000003
2024-02-19 20:45:00,9.350000000000001
2024-02-19 21:00:00,16.09
2024-02-19 21:15:00,12.470000000000002
2024-02-19 21:30:00,4.350000000000001
2024-02-19 21:45:00,-13.46
2024-02-19 22:00:00,-59.37
2024-02-19 22:15:00,1.2799999999999976
2024-02-19 22:30:00,3.700000000000003
2024-02-19 22:45:00,3.979999999999997
2024-02-19 23:00:00,2.1000000000000014
2024-02-19 23:15:00,-19.86
2024-02-19 23:30:00,9.499999999999996
2024-02-19 23:45:00,10.300000000000004
2024-02-20 00:00:00,11.130000000000003
2024-02-20 00:15:00,13.010000000000002
2024-02-20 00:30:00,16.6
2024-02-20 00:45:00,8.05
2024-02-20 01:00:00,4.400000000000002
2024-02-20 01:15:00,5.879999999999999
2024-02-20 01:30:00,3.1700000000000017
2024-02-20 01:45:00,5.43
2024-02-20 02:00:00,5.34
2024-02-20 02:15:00,5.25
2024-02-20 02:30:00,3.049999999999997
2024-02-20 02:45:00,-0.740000000000002
2024-02-20 03:00:00,-0.5499999999999972
2024-02-20 03:15:00,-0.740000000000002
2024-02-20 03:30:00,-0.21000000000000085
2024-02-20 03:45:00,-1.9699999999999989
2024-02-20 04:00:00,0.030000000000001137
2024-02-20 04:15:00,3.9399999999999977
2024-02-20 04:30:00,9.03
2024-02-20 04:45:00,11.57
2024-02-20 05:00:00,12.720000000000002
2024-02-20 05:15:00,7.610000000000003
2024-02-20 05:30:00,1.6300000000000026
2024-02-20 05:45:00,-7.059999999999999
2024-02-20 06:00:00,-50.629999999999995
2024-02-20 06:15:00,-101.96000000000001
2024-02-20 06:30:00,-398.51
2024-02-20 06:45:00,-811.73
2024-02-20 07:00:00,-368.58
2024-02-20 07:15:00,-81.66
2024-02-20 07:30:00,-9.32
2024-02-20 07:45:00,3.66
2024-02-20 08:00:00,8.469999999999999
2024-02-20 08:15:00,4.59
2024-02-20 08:30:00,22.42
2024-02-20 08:45:00,26.3
2024-02-20 09:00:00,23.38
2024-02-20 09:15:00,8.27
2024-02-20 09:30:00,20.12
2024-02-20 09:45:00,16.409999999999997
2024-02-20 10:00:00,16.229999999999997
2024-02-20 10:15:00,15.350000000000001
