Time Stamp,LONGIL_RT,N.Y.C._RT,LONGIL_DA,N.Y.C._DA,LONGIL_Load,N.Y.C._Load
2023-07-02 04:50:00,23.77,23.09,22.76,22.18,2124.0862,5048.122
2023-07-02 04:55:00,23.77,23.11,22.76,22.18,2119.6177,5033.7476
2023-07-02 05:00:00,21.2,20.66,27.99,22.89,2120.8796,5035.6274
2023-07-02 05:05:00,20.79,20.27,27.99,22.89,2119.6301,5038.518
2023-07-02 05:10:00,20.59,20.08,27.99,22.89,2131.791,5045.0244
2023-07-02 05:15:00,20.61,20.1,27.99,22.89,2143.546,5036.0376
2023-07-02 05:20:00,20.59,20.08,27.99,22.89,2119.713,5042.6943
2023-07-02 05:25:00,20.45,19.94,27.99,22.89,2121.4033,5052.976
2023-07-02 05:30:00,20.45,19.94,27.99,22.89,2118.016,5061.2114
2023-07-02 05:35:00,20.77,20.25,27.99,22.89,2122.6226,5054.0625
2023-07-02 05:40:00,20.75,20.23,27.99,22.89,2111.6362,5054.8545
2023-07-02 05:45:00,20.77,20.27,27.99,22.89,2113.323,5064.1294
2023-07-02 05:50:00,21.12,20.6,27.99,22.89,2106.906,5067.0693
2023-07-02 05:55:00,21.12,20.6,27.99,22.89,2124.2273,5058.33
2023-07-02 06:00:00,20.78,20.27,28.78,24.99,2111.528,5072.4165
2023-07-02 06:05:00,23.72,23.11,28.78,24.99,2109.9363,5081.2324
2023-07-02 06:10:00,23.83,23.19,28.78,24.99,2124.7021,5084.032
2023-07-02 06:15:00,23.74,23.11,28.78,24.99,2122.928,5108.977
2023-07-02 06:20:00,21.2,20.64,28.78,24.99,2121.898,5095.702
2023-07-02 06:25:00,21.24,20.68,28.78,24.99,2134.7417,5104.749
2023-07-02 06:30:00,22.73,22.1,28.78,24.99,2124.6482,5128.7764
2023-07-02 06:35:00,23.76,23.11,28.78,24.99,2136.425,5150.79
2023-07-02 06:40:00,23.86,23.17,28.78,24.99,2122.6016,5145.45
2023-07-02 06:45:00,24.75,24.04,28.78,24.99,2132.9204,5159.4727
2023-07-02 06:50:00,25.28,24.53,28.78,24.99,2129.774,5174.1113
2023-07-02 06:55:00,24.92,24.26,28.78,24.99,2142.1523,5188.8164
2023-07-02 07:00:00,21.33,20.84,29.05,26.42,2154.05,5168.476
2023-07-02 07:05:00,20.25,19.87,29.05,26.42,2164.557,5185.2305
2023-07-02 07:10:00,20.54,20.09,29.05,26.42,2172.889,5204.759
2023-07-02 07:15:00,20.59,20.1,29.05,26.42,2204.3533,5215.8896
2023-07-02 07:20:00,20.56,20.09,29.05,26.42,2193.0037,5241.5005
2023-07-02 07:25:00,20.97,20.47,29.05,26.42,2205.2766,5258.4727
2023-07-02 07:30:00,21.32,20.82,29.05,26.42,2187.9917,5256.26
2023-07-02 07:35:00,22.64,22.08,29.05,26.42,2210.0225,5273.3184
2023-07-02 07:40:00,22.9,22.34,29.05,26.42,2214.9949,5267.052
2023-07-02 07:45:00,21.67,21.14,29.05,26.42,2231.842,5298.961
2023-07-02 07:50:00,22.7,22.1,29.05,26.42,2229.882,5321.032
2023-07-02 07:55:00,23.17,22.56,29.05,26.42,2252.902,5319.7114
2023-07-02 08:00:00,23.73,23.11,31.43,27.7,2254.013,5325.046
2023-07-02 08:05:00,23.69,23.11,31.43,27.7,2269.7297,5384.6426
2023-07-02 08:10:00,23.9,23.25,31.43,27.7,2302.9165,5385.021
2023-07-02 08:15:00,24.69,24.03,31.43,27.7,2319.9756,5402.631
2023-07-02 08:20:00,25.68,24.95,31.43,27.7,2361.2742,5407.5156
2023-07-02 08:25:00,25.68,24.97,31.43,27.7,2353.4648,5428.125
2023-07-02 08:30:00,60.74,25.62,31.43,27.7,2380.1597,5456.336
2023-07-02 08:35:00,62.63,26.39,31.43,27.7,2383.7048,5464.369
2023-07-02 08:40:00,62.67,26.39,31.43,27.7,2396.9678,5524.919
2023-07-02 08:45:00,62.79,26.55,31.43,27.7,2403.3145,5517.1123
2023-07-02 08:50:00,62.97,26.86,31.43,27.7,2421.4326,5555.344
2023-07-02 08:55:00,69.29,27.13,31.43,27.7,2416.6929,5557.9336
2023-07-02 09:00:00,26.17,25.64,33.66,31.4,2415.0686,5591.7617
2023-07-02 09:05:00,24.53,24.28,33.66,31.4,2414.2737,5638.544
2023-07-02 09:10:00,25.1,24.82,33.66,31.4,2439.7837,5672.5547
2023-07-02 09:15:00,26.0,25.62,33.66,31.4,2449.8643,5691.9375
2023-07-02 09:20:00,26.07,25.66,33.66,31.4,2472.1768,5737.4697
2023-07-02 09:25:00,26.29,25.83,33.66,31.4,2471.1318,5799.075
2023-07-02 09:30:00,26.9,26.43,33.66,31.4,2516.788,5797.383
2023-07-02 09:35:00,29.61,29.09,33.66,31.4,2485.949,5819.759
2023-07-02 09:40:00,29.74,29.2,33.66,31.4,2495.442,5870.2627
2023-07-02 09:45:00,29.69,29.09,33.66,31.4,2512.9165,5861.0215
2023-07-02 09:50:00,28.97,28.46,33.66,31.4,2543.61,5897.305
2023-07-02 09:55:00,31.26,30.69,33.66,31.4,2529.5186,5953.936
2023-07-02 10:00:00,30.02,29.36,32.41,31.29,2566.6902,5946.957
2023-07-02 10:05:00,36.05,35.32,32.41,31.29,2587.8137,5992.72
2023-07-02 10:10:00,37.6,36.94,32.41,31.29,2597.6306,5999.11
2023-07-02 10:15:00,35.59,34.87,32.41,31.29,2601.7944,6035.0474
2023-07-02 10:20:00,36.08,35.34,32.41,31.29,2626.21,6058.848
2023-07-02 10:25:00,37.5,36.77,32.41,31.29,2655.4404,6094.0713
2023-07-02 10:30:00,34.33,33.56,32.41,31.29,2670.9355,6110.8164
2023-07-02 10:35:00,34.75,33.98,32.41,31.29,2703.1997,6114.4277
2023-07-02 10:40:00,34.46,33.71,32.41,31.29,2714.3672,6157.6367
2023-07-02 10:45:00,34.28,33.55,32.41,31.29,2739.916,6169.461
2023-07-02 10:50:00,34.28,33.59,32.41,31.29,2773.8496,6177.336
2023-07-02 10:55:00,34.22,33.59,32.41,31.29,2791.0889,6191.231
2023-07-02 11:00:00,109.07,35.62,34.79,30.35,2793.7622,6200.6367
2023-07-02 11:05:00,216.53,33.11,34.79,30.35,2803.8206,6249.5444
2023-07-02 11:10:00,66.99,33.04,34.79,30.35,2815.1494,6265.4463
2023-07-02 11:15:00,35.93,33.01,34.79,30.35,2817.8347,6278.136
2023-07-02 11:20:00,35.86,32.86,34.79,30.35,2850.2595,6317.5034
2023-07-02 11:25:00,36.19,32.24,34.79,30.35,2826.007,6330.0273
2023-07-02 11:30:00,37.06,33.08,34.79,30.35,2847.9922,6357.292
2023-07-02 11:35:00,38.34,37.34,34.79,30.35,2861.2283,6365.6484
2023-07-02 11:40:00,39.5,38.41,34.79,30.35,2815.58,6391.795
2023-07-02 11:45:00,39.59,38.75,34.79,30.35,2827.863,6425.927
2023-07-02 11:50:00,39.25,38.61,34.79,30.35,2879.9385,6431.839
2023-07-02 11:55:00,38.08,37.38,34.79,30.35,2919.5073,6460.659
2023-07-02 12:00:00,35.09,34.83,34.52,31.51,2910.4663,6488.956
2023-07-02 12:05:00,37.53,37.2,34.52,31.51,2913.7676,6538.4014
2023-07-02 12:10:00,39.22,38.69,34.52,31.51,2928.373,6537.8203
2023-07-02 12:15:00,39.55,38.69,34.52,31.51,2901.3442,6565.6895
2023-07-02 12:20:00,42.5,41.51,34.52,31.51,2947.8948,6610.5156
2023-07-02 12:25:00,43.78,42.83,34.52,31.51,2920.1582,6599.6655
2023-07-02 12:30:00,35.97,35.44,34.52,31.51,2944.445,6663.301
2023-07-02 12:35:00,34.33,33.86,34.52,31.51,2945.7883,6692.476
2023-07-02 12:40:00,37.14,36.59,34.52,31.51,2987.4385,6706.324
2023-07-02 12:45:00,34.23,33.7,34.52,31.51,3024.9785,6726.7236
2023-07-02 12:50:00,34.77,34.24,34.52,31.51,3026.6777,6771.956
2023-07-02 12:55:00,37.83,37.22,34.52,31.51,3039.673,6788.9673
2023-07-02 13:00:00,37.13,36.42,37.35,33.84,3041.998,6817.838
2023-07-02 13:05:00,40.16,39.35,37.35,33.84,3084.5474,6838.713
2023-07-02 13:10:00,43.98,43.22,37.35,33.84,3109.335,6849.7373
2023-07-02 13:15:00,47.94,45.41,37.35,33.84,3130.2744,6873.3535
2023-07-02 13:20:00,45.23,39.77,37.35,33.84,3132.4058,6911.7217
2023-07-02 13:25:00,47.51,39.98,37.35,33.84,3153.9185,6933.938
2023-07-02 13:30:00,59.52,39.89,37.35,33.84,3184.5405,6988.4937
2023-07-02 13:35:00,50.4,42.95,37.35,33.84,3201.9543,6929.076
2023-07-02 13:40:00,59.6,44.32,37.35,33.84,3247.169,6955.652
2023-07-02 13:45:00,112.09,38.29,37.35,33.84,3232.6875,6978.758
2023-07-02 13:50:00,130.02,34.21,37.35,33.84,3262.128,6957.0054
2023-07-02 13:55:00,191.33,37.74,37.35,33.84,3291.9282,7022.6895
2023-07-02 14:00:00,43.04,34.37,44.73,36.23,3309.1626,7028.45
2023-07-02 14:05:00,43.03,34.58,44.73,36.23,3359.7314,7063.95
2023-07-02 14:10:00,63.02,34.68,44.73,36.23,3378.8223,7055.6157
2023-07-02 14:15:00,56.63,34.75,44.73,36.23,3384.3704,7077.73
2023-07-02 14:20:00,57.34,34.78,44.73,36.23,3407.2722,7103.448
2023-07-02 14:25:00,60.53,37.76,44.73,36.23,3425.0007,7114.724
2023-07-02 14:30:00,68.46,37.76,44.73,36.23,3427.5076,7123.885
2023-07-02 14:35:00,70.02,37.76,44.73,36.23,3425.3184,7143.6553
2023-07-02 14:40:00,67.15,40.63,44.73,36.23,3466.1545,7131.42
2023-07-02 14:45:00,58.43,40.54,44.73,36.23,3513.1802,7119.7344
2023-07-02 14:50:00,85.84,38.61,44.73,36.23,3518.2153,7109.9727
2023-07-02 14:55:00,136.16,37.83,44.73,36.23,3541.4248,7079.337
2023-07-02 15:00:00,62.68,34.61,50.0,38.93,3568.0088,7072.9473
2023-07-02 15:05:00,256.7,33.53,50.0,38.93,3569.92,7065.254
2023-07-02 15:10:00,350.4,33.37,50.0,38.93,3599.028,7046.231
2023-07-02 15:15:00,350.36,30.94,50.0,38.93,3630.0303,7055.225
2023-07-02 15:20:00,350.38,30.26,50.0,38.93,3645.2446,7048.5415
2023-07-02 15:25:00,291.43,30.94,50.0,38.93,3643.6008,7072.6123
2023-07-02 15:30:00,226.13,34.75,50.0,38.93,3649.7617,7029.69
2023-07-02 15:35:00,363.06,34.86,50.0,38.93,3640.002,7040.723
2023-07-02 15:40:00,363.03,35.69,50.0,38.93,3645.204,7051.3467
2023-07-02 15:45:00,385.33,34.72,50.0,38.93,3620.0186,7050.3613
2023-07-02 15:50:00,267.58,33.9,50.0,38.93,3631.9824,7045.89
2023-07-02 15:55:00,267.58,34.97,50.0,38.93,3661.09,7109.547
2023-07-02 16:00:00,56.54,35.68,52.76,38.19,3636.8342,7145.791
2023-07-02 16:05:00,46.88,46.54,52.76,38.19,3632.395,7144.9424
2023-07-02 16:10:00,126.74,40.89,52.76,38.19,3629.145,7149.6914
2023-07-02 16:15:00,157.09,41.01,52.76,38.19,3642.2139,7154.728
2023-07-02 16:20:00,157.08,40.84,52.76,38.19,3635.0435,7171.841
2023-07-02 16:25:00,157.1,40.93,52.76,38.19,3631.3838,7186.916
2023-07-02 16:30:00,157.63,40.8,52.76,38.19,3642.0981,7200.5874
2023-07-02 16:35:00,158.5,40.8,52.76,38.19,3629.7412,7200.166
2023-07-02 16:40:00,88.29,41.05,52.76,38.19,3621.1157,7233.028
2023-07-02 16:45:00,88.29,41.14,52.76,38.19,3606.1587,7233.7915
2023-07-02 16:50:00,87.53,47.07,52.76,38.19,3625.6223,7214.209
2023-07-02 16:55:00,87.53,46.97,52.76,38.19,3647.9858,7237.445
2023-07-02 17:00:00,53.83,47.12,42.58,37.76,3634.1152,7210.1733
2023-07-02 17:05:00,54.23,53.28,42.58,37.76,3643.5532,7217.319
2023-07-02 17:10:00,70.23,69.03,42.58,37.76,3655.8152,7203.824
2023-07-02 17:15:00,58.0,53.51,42.58,37.76,3691.0432,7217.0693
2023-07-02 17:20:00,54.31,53.23,42.58,37.76,3705.031,7176.95
2023-07-02 17:25:00,56.08,55.02,42.58,37.76,3703.067,7158.514
2023-07-02 17:30:00,287.61,53.45,42.58,37.76,3683.435,7138.9546
2023-07-02 17:35:00,348.84,52.07,42.58,37.76,3687.6628,7130.401
2023-07-02 17:40:00,349.98,50.03,42.58,37.76,3689.361,7099.7817
2023-07-02 17:45:00,225.94,49.87,42.58,37.76,3696.314,7080.3916
2023-07-02 17:50:00,57.96,53.06,42.58,37.76,3692.3838,7063.537
2023-07-02 17:55:00,54.17,53.23,42.58,37.76,3657.8503,7026.0664
2023-07-02 18:00:00,57.91,46.97,38.84,36.94,3654.1594,7009.725
2023-07-02 18:05:00,225.98,46.97,38.84,36.94,3661.8853,6997.462
2023-07-02 18:10:00,58.05,46.97,38.84,36.94,3643.0386,6957.1143
2023-07-02 18:15:00,53.57,47.12,38.84,36.94,3638.0012,6959.259
2023-07-02 18:20:00,53.57,47.17,38.84,36.94,3637.1826,6964.4067
2023-07-02 18:25:00,53.57,47.13,38.84,36.94,3608.8374,6929.406
2023-07-02 18:30:00,53.51,52.08,38.84,36.94,3611.832,6952.9326
2023-07-02 18:35:00,54.06,53.03,38.84,36.94,3583.3057,6925.9824
2023-07-02 18:40:00,54.12,53.19,38.84,36.94,3556.7783,6933.2964
2023-07-02 18:45:00,53.55,52.63,38.84,36.94,3553.0322,6941.6353
2023-07-02 18:50:00,53.6,52.68,38.84,36.94,3559.7676,6948.461
2023-07-02 18:55:00,50.65,49.87,38.84,36.94,3532.6157,6916.327
2023-07-02 19:00:00,53.55,52.58,38.95,36.74,3506.7788,6922.022
2023-07-02 19:05:00,53.58,46.8,38.95,36.74,3503.099,6909.911
2023-07-02 19:10:00,53.61,49.29,38.95,36.74,3477.167,6923.9688
2023-07-02 19:15:00,54.28,53.1,38.95,36.74,3473.8118,6904.679
2023-07-02 19:20:00,72.15,70.59,38.95,36.74,3457.8984,6897.3184
2023-07-02 19:25:00,72.63,71.19,38.95,36.74,3455.3286,6893.2334
2023-07-02 19:30:00,54.49,53.45,38.95,36.74,3440.0408,6877.1523
2023-07-02 19:35:00,56.48,55.41,38.95,36.74,3416.584,6900.6416
2023-07-02 19:40:00,54.79,53.75,38.95,36.74,3400.001,6895.572
2023-07-02 19:45:00,87.45,85.71,38.95,36.74,3410.1074,6989.178
2023-07-02 19:50:00,106.67,104.74,38.95,36.74,3397.0771,6972.684
2023-07-02 19:55:00,106.27,104.73,38.95,36.74,3369.831,6904.917
2023-07-02 20:00:00,779.43,763.91,34.56,33.33,3398.4175,6906.1133
2023-07-02 20:05:00,583.48,541.61,34.56,33.33,3392.7014,6880.4673
2023-07-02 20:10:00,101.2,98.92,34.56,33.33,3378.6807,6880.772
2023-07-02 20:15:00,69.28,64.9,34.56,33.33,3358.6348,6859.0596
2023-07-02 20:20:00,69.89,45.92,34.56,33.33,3371.2178,6873.327
2023-07-02 20:25:00,70.07,52.81,34.56,33.33,3351.499,6861.62
2023-07-02 20:30:00,70.07,52.81,34.56,33.33,3346.6309,6872.5986
2023-07-02 20:35:00,70.07,52.7,34.56,33.33,3343.7812,6905.018
2023-07-02 20:40:00,68.96,52.6,34.56,33.33,3338.73,6880.3643
2023-07-02 20:45:00,68.87,49.43,34.56,33.33,3343.2534,6911.951
2023-07-02 20:50:00,69.14,61.7,34.56,33.33,3330.917,6900.9043
2023-07-02 20:55:00,68.94,54.25,34.56,33.33,3345.998,6914.635
2023-07-02 21:00:00,68.86,52.95,31.86,31.35,3326.8481,6876.085
2023-07-02 21:05:00,98.9,46.57,31.86,31.35,3324.1143,6855.211
2023-07-02 21:10:00,135.57,46.56,31.86,31.35,3304.2983,6856.45
2023-07-02 21:15:00,255.72,40.74,31.86,31.35,3310.4736,6862.95
2023-07-02 21:20:00,255.72,40.33,31.86,31.35,3296.537,6855.1514
2023-07-02 21:25:00,306.29,35.9,31.86,31.35,3289.846,6842.829
2023-07-02 21:30:00,998.68,42.05,31.86,31.35,3288.5454,6848.4355
2023-07-02 21:35:00,995.05,46.34,31.86,31.35,3274.0735,6845.828
2023-07-02 21:40:00,991.23,44.12,31.86,31.35,3264.3335,6811.498
2023-07-02 21:45:00,1106.85,73.88,31.86,31.35,3244.6733,6821.438
2023-07-02 21:50:00,1114.03,52.59,31.86,31.35,3239.1387,6790.203
2023-07-02 21:55:00,1086.13,44.17,31.86,31.35,3224.1147,6814.512
2023-07-02 22:00:00,1122.96,51.87,35.71,29.77,3194.4175,6792.7773
2023-07-02 22:05:00,76.75,30.66,35.71,29.77,3187.6436,6777.4453
2023-07-02 22:10:00,57.63,33.58,35.71,29.77,3161.3833,6735.5605
2023-07-02 22:15:00,76.81,34.19,35.71,29.77,3178.105,6728.1025
2023-07-02 22:20:00,76.09,39.69,35.71,29.77,3145.1191,6720.9453
2023-07-02 22:25:00,65.91,37.87,35.71,29.77,3142.17,6690.411
2023-07-02 22:30:00,57.6,39.9,35.71,29.77,3091.3386,6686.5444
2023-07-02 22:35:00,47.43,39.98,35.71,29.77,3091.0854,6701.4014
2023-07-02 22:40:00,49.47,39.49,35.71,29.77,3062.9753,6657.5283
2023-07-02 22:45:00,39.44,38.64,35.71,29.77,3060.533,6680.614
2023-07-02 22:50:00,47.72,46.68,35.71,29.77,3016.1255,6629.081
2023-07-02 22:55:00,43.14,42.27,35.71,29.77,3004.191,6615.3555
2023-07-02 23:00:00,54.7,53.69,33.65,27.93,2989.0935,6584.9272
2023-07-02 23:05:00,36.29,35.62,33.65,27.93,2989.1125,6535.755
2023-07-02 23:10:00,40.79,40.05,33.65,27.93,2962.4207,6520.759
2023-07-02 23:15:00,39.56,38.73,33.65,27.93,2958.6064,6513.207
2023-07-02 23:20:00,36.5,35.72,33.65,27.93,2967.083,6497.543
2023-07-02 23:25:00,34.79,34.05,33.65,27.93,2898.3198,6503.0015
2023-07-02 23:30:00,38.46,37.72,33.65,27.93,2876.206,6459.022
2023-07-02 23:35:00,39.33,38.61,33.65,27.93,2857.6343,6440.6777
2023-07-02 23:40:00,38.35,37.72,33.65,27.93,2845.4604,6429.717
2023-07-02 23:45:00,39.14,38.57,33.65,27.93,2829.4966,6421.577
2023-07-02 23:50:00,37.45,36.9,33.65,27.93,2793.0693,6408.3984
2023-07-02 23:55:00,36.5,35.89,33.65,27.93,2792.1416,6384.911
2023-07-03 00:00:00,45.32,44.4,32.3,27.27,2782.2346,6358.3066
2023-07-03 00:05:00,40.41,39.45,32.3,27.27,2745.4492,6332.9766
2023-07-03 00:10:00,40.04,38.43,32.3,27.27,2739.7231,6321.106
2023-07-03 00:15:00,38.62,37.73,32.3,27.27,2716.999,6272.8525
2023-07-03 00:20:00,34.36,33.6,32.3,27.27,2695.6885,6239.867
2023-07-03 00:25:00,34.36,33.6,32.3,27.27,2685.7578,6158.9277
2023-07-03 00:30:00,34.8,34.03,32.3,27.27,2668.6802,6111.708
2023-07-03 00:35:00,34.76,33.97,32.3,27.27,2670.0293,6086.919
2023-07-03 00:40:00,34.4,33.62,32.3,27.27,2658.0137,6047.785
2023-07-03 00:45:00,34.76,34.07,32.3,27.27,2638.7622,6016.6367
2023-07-03 00:50:00,34.4,33.65,32.3,27.27,2620.0928,6007.107
2023-07-03 00:55:00,34.37,33.55,32.3,27.27,2614.1165,5978.1035
2023-07-03 01:00:00,34.83,33.99,27.83,25.45,2594.1702,5967.8853
2023-07-03 01:05:00,42.22,35.24,27.83,25.45,2615.712,5928.8154
2023-07-03 01:10:00,35.94,35.04,27.83,25.45,2604.584,5919.4756
2023-07-03 01:15:00,36.21,35.27,27.83,25.45,2596.567,5890.5557
2023-07-03 01:20:00,36.21,35.27,27.83,25.45,2567.7246,5891.5312
2023-07-03 01:25:00,34.76,33.9,27.83,25.45,2552.8267,5883.129
2023-07-03 01:30:00,35.89,35.04,27.83,25.45,2522.932,5867.492
2023-07-03 01:35:00,33.86,33.08,27.83,25.45,2522.9788,5854.1123
2023-07-03 01:40:00,33.22,32.45,27.83,25.45,2501.6492,5822.4565
2023-07-03 01:45:00,33.19,32.42,27.83,25.45,2494.38,5813.3496
2023-07-03 01:50:00,33.19,32.45,27.83,25.45,2480.3628,5801.383
2023-07-03 01:55:00,32.96,32.23,27.83,25.45,2487.9082,5786.9453
2023-07-03 02:00:00,42.2,32.79,28.93,24.6,2463.3208,5778.6387
2023-07-03 02:05:00,225.17,32.62,28.93,24.6,2455.857,5738.201
2023-07-03 02:10:00,39.91,32.82,28.93,24.6,2474.192,5743.575
2023-07-03 02:15:00,33.37,32.45,28.93,24.6,2455.278,5718.546
2023-07-03 02:20:00,32.01,31.15,28.93,24.6,2444.3093,5711.378
2023-07-03 02:25:00,31.97,31.12,28.93,24.6,2430.636,5693.593
2023-07-03 02:30:00,31.97,31.12,28.93,24.6,2429.3127,5689.877
2023-07-03 02:35:00,31.97,31.12,28.93,24.6,2397.5547,5662.375
2023-07-03 02:40:00,31.97,31.12,28.93,24.6,2410.3682,5663.0864
2023-07-03 02:45:00,31.93,31.08,28.93,24.6,2379.0884,5649.8887
2023-07-03 02:50:00,31.91,31.12,28.93,24.6,2383.6716,5639.923
2023-07-03 02:55:00,31.8,31.04,28.93,24.6,2362.3865,5624.628
2023-07-03 03:00:00,31.19,30.42,28.56,25.86,2368.9177,5614.8135
2023-07-03 03:05:00,31.26,30.45,28.56,25.86,2353.069,5621.7207
2023-07-03 03:10:00,31.23,30.42,28.56,25.86,2367.7078,5607.216
2023-07-03 03:15:00,31.82,31.0,28.56,25.86,2352.5786,5607.745
2023-07-03 03:20:00,31.87,31.05,28.56,25.86,2360.3105,5590.6875
2023-07-03 03:25:00,31.9,31.05,28.56,25.86,2355.821,5566.6807
2023-07-03 03:30:00,31.87,31.01,28.56,25.86,2353.6355,5574.307
2023-07-03 03:35:00,31.81,30.95,28.56,25.86,2331.9314,5556.1885
2023-07-03 03:40:00,31.74,30.89,28.56,25.86,2338.6157,5544.159
2023-07-03 03:45:00,30.2,29.41,28.56,25.86,2319.396,5558.563
2023-07-03 03:50:00,29.49,28.75,28.56,25.86,2330.681,5538.0654
2023-07-03 03:55:00,30.07,29.38,28.56,25.86,2321.6606,5549.2373
2023-07-03 04:00:00,29.46,28.75,31.16,29.12,2330.1365,5528.351
2023-07-03 04:05:00,30.12,29.37,31.16,29.12,2326.0366,5547.1826
2023-07-03 04:10:00,30.09,29.34,31.16,29.12,2313.4548,5542.966
2023-07-03 04:15:00,30.15,29.34,31.16,29.12,2316.515,5552.886
2023-07-03 04:20:00,30.15,29.34,31.16,29.12,2299.4067,5535.545
2023-07-03 04:25:00,30.15,29.37,31.16,29.12,2333.001,5522.947
2023-07-03 04:30:00,29.76,29.02,31.16,29.12,2304.3418,5523.8184
2023-07-03 04:35:00,29.76,29.02,31.16,29.12,2333.3623,5545.2544
2023-07-03 04:40:00,29.79,29.02,31.16,29.12,2305.2334,5549.548
2023-07-03 04:45:00,29.79,28.99,31.16,29.12,2323.3572,5551.2915
2023-07-03 04:50:00,29.54,28.75,31.16,29.12,2285.6213,5569.875
2023-07-03 04:55:00,29.81,29.02,31.16,29.12,2322.7593,5570.129
2023-07-03 05:00:00,29.81,29.02,35.24,33.45,2291.1855,5586.2754
2023-07-03 05:05:00,29.84,29.05,35.24,33.45,2316.7915,5586.2646
2023-07-03 05:10:00,30.21,29.4,35.24,33.45,2322.0325,5622.3887
2023-07-03 05:15:00,30.54,29.76,35.24,33.45,2349.978,5641.33
2023-07-03 05:20:00,31.9,31.04,35.24,33.45,2364.8337,5669.166
2023-07-03 05:25:00,31.81,31.01,35.24,33.45,2358.4395,5694.707
2023-07-03 05:30:00,32.59,31.69,35.24,33.45,2373.2322,5710.5957
2023-07-03 05:35:00,32.59,31.69,35.24,33.45,2344.2705,5710.412
2023-07-03 05:40:00,32.63,31.72,35.24,33.45,2354.309,5711.55
2023-07-03 05:45:00,32.59,31.72,35.24,33.45,2335.9624,5708.2896
2023-07-03 05:50:00,33.1,32.22,35.24,33.45,2340.5413,5751.3047
2023-07-03 05:55:00,34.89,33.99,35.24,33.45,2322.6118,5797.534
2023-07-03 06:00:00,28.85,28.19,39.33,36.78,2338.919,5799.2134
2023-07-03 06:05:00,31.62,31.04,39.33,36.78,2355.079,5839.9443
2023-07-03 06:10:00,31.71,31.07,39.33,36.78,2378.7256,5928.291
2023-07-03 06:15:00,31.92,31.21,39.33,36.78,2383.323,5965.346
2023-07-03 06:20:00,31.86,31.15,39.33,36.78,2406.6875,6022.659
2023-07-03 06:25:00,31.79,31.09,39.33,36.78,2406.6516,6027.1445
2023-07-03 06:30:00,31.89,31.18,39.33,36.78,2424.363,6078.241
2023-07-03 06:35:00,32.46,31.72,39.33,36.78,2430.1272,6107.922
2023-07-03 06:40:00,33.65,32.88,39.33,36.78,2432.1487,6179.643
2023-07-03 06:45:00,33.67,32.84,39.33,36.78,2459.8105,6186.536
2023-07-03 06:50:00,32.12,31.42,39.33,36.78,2462.087,6228.1104
2023-07-03 06:55:00,31.45,30.79,39.33,36.78,2469.395,6280.852
2023-07-03 07:00:00,27.43,26.9,40.67,37.88,2472.9375,6308.9497
2023-07-03 07:05:00,28.82,28.2,40.67,37.88,2516.4995,6356.8896
2023-07-03 07:10:00,29.34,27.92,40.67,37.88,2540.503,6428.5093
2023-07-03 07:15:00,28.82,28.27,40.67,37.88,2567.368,6501.3896
2023-07-03 07:20:00,28.93,28.31,40.67,37.88,2572.658,6504.629
2023-07-03 07:25:00,29.79,29.1,40.67,37.88,2605.4592,6526.2656
2023-07-03 07:30:00,29.84,29.16,40.67,37.88,2618.0142,6574.419
2023-07-03 07:35:00,29.94,29.23,40.67,37.88,2636.6777,6613.0703
2023-07-03 07:40:00,33.45,29.61,40.67,37.88,2648.2478,6623.8657
2023-07-03 07:45:00,31.8,31.04,40.67,37.88,2651.06,6648.135
2023-07-03 07:50:00,32.07,31.3,40.67,37.88,2666.038,6673.95
2023-07-03 07:55:00,32.29,31.58,40.67,37.88,2672.0947,6732.5264
2023-07-03 08:00:00,28.54,27.97,47.16,37.99,2714.3237,6698.062
2023-07-03 08:05:00,28.63,28.13,47.16,37.99,2726.8457,6738.0967
2023-07-03 08:10:00,28.7,28.2,47.16,37.99,2756.338,6759.698
2023-07-03 08:15:00,28.94,28.41,47.16,37.99,2766.4565,6794.2637
2023-07-03 08:20:00,29.66,29.04,47.16,37.99,2812.7725,6789.6943
2023-07-03 08:25:00,29.89,29.26,47.16,37.99,2826.2583,6813.664
2023-07-03 08:30:00,28.88,28.28,47.16,37.99,2834.7888,6825.6445
2023-07-03 08:35:00,28.83,28.22,47.16,37.99,2825.9468,6867.3823
2023-07-03 08:40:00,29.4,28.78,47.16,37.99,2880.2512,6922.8477
2023-07-03 08:45:00,29.69,28.22,47.16,37.99,2896.9868,6944.5283
2023-07-03 08:50:00,29.69,28.22,47.16,37.99,2870.584,6969.8984
2023-07-03 08:55:00,31.31,30.71,47.16,37.99,2883.5547,7005.0312
2023-07-03 09:00:00,25.63,16.12,52.08,40.14,2913.5547,7037.7217
2023-07-03 09:05:00,29.06,28.74,52.08,40.14,2906.55,7048.8447
2023-07-03 09:10:00,29.39,28.99,52.08,40.14,2947.333,7107.5337
2023-07-03 09:15:00,29.2,28.78,52.08,40.14,2968.8774,7129.718
2023-07-03 09:20:00,29.5,29.05,52.08,40.14,3016.0327,7146.829
2023-07-03 09:25:00,31.8,31.28,52.08,40.14,3009.0444,7181.3677
2023-07-03 09:30:00,33.03,32.39,52.08,40.14,3020.9104,7208.92
2023-07-03 09:35:00,34.66,33.92,52.08,40.14,3051.5608,7207.457
